entidad,descripcion,titulo,icono,filtro,version_exe,version_zoo,version_cli,formulario,tipo,version,herencia,kontroler,orden,ubicaciondb,usaguid,centraliza,comportamiento,identificador,modulos,formatodescripcion,versionminimaderecepcion,versionminimadeemision
"SOLICITUDDECOMPRA","Solicitud de compra","Solicitud de compra","","FactTipo = 39",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"CTXD","SOC","K","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"STOCKINVENTARIO","Stock inventario","Stock inventario","","",7.00,0,0,F,"E",2,"Ent_stockproduccion","",0,"",F,F,"C","013","SIPDJKNX","this.DescripcionComprobante","",""
"SUCURSAL","Sucursal","Sucursales","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"BCD","SUC","SUIOPTQDGHJKLMWN","","",""
"SUCURSALBANCARIA","Sucursal bancaria","Sucursales bancarias","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","131","PDJKN","","",""
"Saltodecampo","Comportamiento de atributos","Comportamiento de atributos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BW","SDC","HPJKDSIN","","",""
"Script","Scripts de ejecución","Scripts de ejecución","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"TB","SCR","SUIPQDGHJKLMN","","",""
"Selecciondisenoimportacion","Selección de diseño de importación","Selección de diseño de importación","","",7.00,0,0,T,"E",2,"ent_virtual","",0,"",F,F,"T","SDO","SUIOPTQDGHJKLMN","","",""
"Selecciondisenoimpresion","Selección de diseño de salida","Selección de diseño de salida","","",7.00,0,0,T,"E",2,"ent_virtual","",0,"",F,F,"T","SDI","SUIOPTQDGHJKLMN","","",""
"Stockarticulos","Stock de artículos","Stock de artículos","","",7.00,0,0,F,"E",2,"Ent_stock","",1,"",F,F,"","024","","this.DescripcionComprobante","",""
"Stockcombinacion","Stock combinación","Stock combinación","","",7.00,0,0,F,"E",2,"Ent_stock","",0,"",F,F,"","012","","this.DescripcionComprobante","",""
"TALLER","Talleres de producción","Talleres","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"C","TLL","X","","",""
"TIDiferenciasDeInventario","Diferencia de inventarios","Diferencias de inventarios","","",7.00,0,0,T,"E",2,"","",2,"",T,F,"B","TIN","I","","",""
"TIDiferenciasDeInventarioDetalle","Detalle de diferencia de inventarios","Detalles de diferencias de inventarios","","",7.00,0,0,T,"E",2,"","",3,"",F,F,"B","TID","I","","01.0012.8590","01.0012.8590"
"TIInventarioACont","Inventario a controlar","Inventarios a controlar","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","TIT","I","","",""
"TIInventarioAContDetalle","Inventario a controlar detalle","Inventarios a controlar detalle","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"BC","ITD","","","",""
"TIInventarioFisico","Inventario físico","Inventarios físicos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","TIF","I","","",""
"TIInventarioFisicoDetalle","Detalle de inventario físico","Detalles de inventarios físicos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","FIT","I","","",""
"TIInventarioFisicoDetalleTmp","Detalle de inventario físico temporal","Detalles de inventarios físicos temporal","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"BC","FTT","I","","",""
"TIPIFICACIONPRODUCCION1","Tipificación de producción 1","Tipificación de producción 1","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"C","TP1","X","","",""
"TIPIFICACIONPRODUCCION2","Tipificación de producción 2","Tipificación de producción 2","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"C","TP2","X","","",""
"TIPOCLIENTE","Tipos de clientes","Tipos de clientes","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","TCL","SIPDJN","","",""
"TIPODEARTICULO","Tipos de artículos","Tipos de artículos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","206","SIPDJKN","","",""
"TIPODECOMPROBANTEDECOMPRA","Tipo de comprobante de compra","Tipo de comprobante","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"C","TCC","K","","",""
"TIPODEDIRECCION","Tipos de dirección","Tipos de dirección","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCWD","TDD","SIPDJN","","",""
"TIPODEOPERACIONAFIP","Tipos de operación","Tipos de operaciones","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"CD","TOA","SIPDJKN","","",""
"TIPODEORDEN","Tipo de orden","Tipo de orden","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"W","TDO","SIPDJKN","","",""
"TIPOIMPUESTO","Tipos de impuesto","Tipos de impuestos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BT","TIM","SIPDHJKN","","",""
"TIPOOBJETIVO","Tipos de objetivo","Tipos de objetivo","","",0.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"BCD","TOB","J","","",""
"TIPOSUCURSAL","Tipo de sucursal","Tipos de sucursales","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"BCD","TSU","SUIOPTQDGHJKLMWN","","",""
"TIQUETDECAMBIO","Comprobante para cambio","Comprobante para cambio","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"D","TDC","SUIOPTQDGHJKLMN","","",""
"TRANSFERENCIAENTRECUENTAS","Transferencia entre cuentas bancarias","Transferencia entre cuentas bancarias","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"D","TEC","SIPDJKN","","",""
"TRANSPORTISTA","Transportistas","Transportistas","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","TRA","SIPDK","","07.0008.12019",""
"TRATAMIENTOCOMPROBANTES","Tratamiento de comprobantes fiscales","Tratamiento de comprobantes fiscales","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","TCO","DJN","","",""
"Talle","Talle","Talles","","",0.00,0,0,T,"E",2,"","",0,"",F,F,"BTD","150","SIPDJKN","","",""
"Talonario","Talonarios","Talonarios","","",0.00,0,0,T,"E",2,"","",0,"",F,F,"T","TAL","SIPQDHJKN","","",""
"Temporada","Temporada","Temporadas","","",0.00,0,0,T,"E",2,"","",0,"",F,F,"BT","153","SIPDJKN","","",""
"Ticketfactura","Factura fiscal de venta","Factura fiscal de venta","","FactTipo = 2",7.00,0,0,T,"E",2,"EntColorytalle_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"CTXD","TFC","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" ) + iif(!empty(This.Secuencia)," Sec:" + This.Secuencia , "" )","10.0006.12930",""
"Ticketnotadecredito","Nota de crédito fiscal de venta","Nota de crédito fiscal de venta","","FactTipo = 5",7.00,0,0,T,"E",2,"EntColorytalle_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"CTXD","TNC","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" ) + iif(!empty(This.Secuencia)," Sec:" + This.Secuencia , "" )","06.0004.11383",""
"Ticketnotadedebito","Nota de débito fiscal de venta","Nota de débito fiscal de venta","","FactTipo = 6",7.00,0,0,T,"E",2,"EntColorytalle_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",F,F,"CTXD","TND","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" ) + iif(!empty(This.Secuencia)," Sec:" + This.Secuencia , "" )","06.0004.11383",""
"TipoArchivoExportacion","Tipo de archivo de exportación","Tipos de archivos de exportación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"B","THE","","","",""
"TipoArchivoImportacion","Tipo de archivo de importación","Tipos de archivos de importación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"B","THI","","","",""
"TipoAreaExportacion","Tipos de área para exportación/importación","Tipos de área para exportación/importación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"B","TAE","","","",""
"TipoAtributosExportacion","Tipo de atributo para exportación/importación","Tipos de atributos para exportación/importación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"BC","TBE","","","",""
"TipoRegistroExportacion","Tipo de registro de exportación/importación","Tipos de registros de exportación/importación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"B","TRE","","","",""
"Tipoareaimpresion","Tipo de área de impresión","Tipos de áreas de impresión","","",7.00,0,0,F,"E",2,"","",1,"",F,F,"TB","ARE","","","",""
"Tipoatributoimpresion","Tipo de atributo de impresión","Tipos de atributos de impresión","","",7.00,0,0,F,"E",2,"","",1,"",F,F,"TB","ATR","","","",""
"UNIDADDEMEDIDAAFIP","Unidad de medida AFIP","Unidades de medida AFIP","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BC","EUM","SIPDJN","","",""
"UnidadDeMedida","Unidad de medida","Unidades de medidas","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BC","UDM","SIPDJKN","","",""
"UnidadDeMedidaARBA","Unidad de medida ARBA","Unidades de medidas ARBA","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCW","UMA","SIPDJN","","",""
"VALOR","Valores","Valores","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTWD","VAL","PDJKN","","01.0010.7337",""
"VALORESENTRANSITO","Valores en tránsito","Valores en tránsito","","",7.00,0,0,T,"E",2,"","",1,"",T,F,"TXBCD","VTR","SIPDJKN","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","",""
"VENDEDOR","Vendedores","Vendedores","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","VEN","SIPDJN","This.Nombre","",""
"VENDEDORENCOMPROBANTE","Vendedor","Vendedor","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","VEC","SIPDJN","","",""
"ValeDeCambio","Vale de cambio - GiftCard","Vale de cambio - GiftCard","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"CBD","VCB","DJN","","",""
"WEBHOOK","Servicio Webhook","Servicio Webhook","","",7.00,0,0,T,"E",2,"","",1,"ORGANIZACION",F,F,"BTD","WHK","SIPDJKN","","",""
"ZUDESCARGALAN","Actualizaciones para servidor de red","Actualizaciones para servidor de red","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"","LAN","SUIOPTQDGHJKLMN","","",""
